Country_name,Country_code,Days,Cost_of _living(CL),Class,Ticket_price, CL(Rounded)
Malawi,454,50,85466.2321428571,0,82114,85466
Malaysia,458,50,60021.2142857143,0,78226,60021
Maldives,462,50,101914.196428571,0,18090,101914
Malta,470,50,114806.607142857,0,75961,114807
Mayotte,175,50,142850.839285714,0,151915,142851
Mexico,484,50,62538.5357142857,0,122361,62539
"Moldova, Republic of",498,50,56721.5357142857,0,54565,56722
Monaco,492,50,210775.642857143,0,63954,210776
Mongolia,496,50,61967.5892857143,0,414174,61968
Montenegro,499,50,68541.2321428571,0,650001,68541
Morocco,504,50,57208.5178571429,0,167580,57209
Myanmar,104,50,63353.6428571429,0,145700,63354
Nepal,524,50,44001.9285714286,0,26565,44002
Netherlands,528,50,131345,0,66093,131345
New Caledonia,540,50,171837.428571429,0,49000,171837
New Zealand,554,50,122238.321428571,0,155193,122238
Nicaragua,558,50,71078.5892857143,0,105709,71079
Niger,562,50,97439.25,0,105179,97439
Nigeria,566,50,56566.9107142857,0,108746,56567
North Macedonia,807,50,57104.7142857143,0,50884,57105
Norway,578,50,164090.589285714,0,32741,164091
Oman,512,50,85493.4107142857,0,44033,85493
Pakistan,586,50,39580.0714285714,0,40681,39580
Palau,585,50,83879.6964285714,0,164987,83880
"Palestinian Territory, Occupied",275,50,91345.1785714286,0,50629,91345
Panama,591,50,90204.1071428572,0,117588,90204
Papua New Guinea,598,50,139411.178571429,0,361452,139411
Paraguay,600,50,52967.2857142857,0,163160,52967
Peru,604,50,53827.6607142857,0,100844,53828
Philippines,608,50,68146.0714285714,0,367360,68146
Poland,616,50,77179.7678571429,0,60961,77180
Portugal,620,50,81966.7857142857,0,67973,81967
Puerto Rico,630,50,115280,0,41191,115280
Qatar,634,50,110908.678571429,0,27318,110909
Republic Of Congo,242,50,147311.482142857,0,120173,147311
Romania,642,50,64329.9821428571,0,56346,64330
Russia,643,50,67628.0178571429,0,47201,67628
Rwanda,646,50,57938.3214285714,0,68016,57938
"Saint Helena, Ascension and Tristan da Cunha",654,50,110500.214285714,0,20294,110500
Saint Vincent and the Grenadines,670,50,108148.857142857,0,312709,108149
San Marino,674,50,114215.053571429,0,31214,114215
Saudi Arabia,682,50,114215.053571429,0,51388,114215
Senegal,686,50,92500.125,0,111087,92500
Serbia,688,50,64968.0357142857,0,86750,64968
Seychelles,690,50,114397.696428571,0,87469,114398
Singapore,702,50,126234.285714286,0,79847,126234
Slovakia,703,50,83482.3928571429,0,58907,83482
Somalia,706,50,59655.5892857143,0,63722,59656
South Africa,710,50,78021.875,0,56121,78022
South Korea,82,50,129562.892857143,0,89883,129563
Spain,724,50,93796.6071428571,0,59779,93797
Sri Lanka,144,50,48067.3928571429,0,23000,48067
Sudan,736,50,71981.9821428571,0,56772,71982
Suriname,740,50,84932,0,178819,84932
Sweden,752,50,124050.285714286,0,71233,124050
Switzerland,756,50,207795.375,0,57064,207795
Syrian Arab Republic,760,50,47963.3928571429,0,108926,47963
Taiwan,158,50,107063.339285714,0,77684,107063
Tajikistan,762,50,51846.6428571429,0,50818,51847
"Tanzania, United Republic of",834,50,61517.1607142857,0,63276,61517
Thailand,764,50,72610,0,58849,72610
Timor-Leste,626,50,98915.5178571429,0,82788,98916
Trinidad and Tobago,780,50,91822.9821428571,0,85897,91823
Tunisia,788,50,47572.3214285714,0,65573,47572
Turkey,792,50,54142.9821428571,0,40501,54143
Turkmenistan,795,50,232684.678571429,0,42222,232685
Uganda,800,50,62821.25,0,65509,62821
Ukraine,804,50,55191.6964285714,0,46772,55192
United Arab Emirates,784,50,110501.607142857,0,18722,110502
United Kingdom,826,50,116791.464285714,0,60585,116791
United States Of America,840,50,122006.089285714,0,61922,122006
Uruguay,858,50,88039.5357142857,0,79401,88040
Uzbekistan,860,50,50259.6964285714,0,61394,50260
Vanuatu,548,50,134507.428571429,0,22000,134507
Venezuela,862,50,66840.7142857143,0,171655,66841
Vietnam,704,50,58330.2678571429,0,65696,58330
Yemen,887,50,88948.9464285714,0,0,88949
Zambia,894,50,62543.5178571429,0,91367,62544
Zimbabwe,716,50,77799.1428571429,0,90230,77799
Afghanistan,4,40,43103.5142857143,1,54400,43104
Aland Islands,248,40,102625.728571429,1,433010,102626
Albania,8,40,49082.1285714286,1,140201,49082
Algeria,12,40,39277.8428571429,1,116874,39278
Andorra,20,40,85011.4,1,221880,85011
Angola,24,40,102287.857142857,1,16254,102288
Argentina,32,40,46580.7571428571,1,293260,46581
Armenia,51,40,48817.7714285714,1,22962,48818
Aruba,533,40,107778.9,1,31820,107779
Australia,36,40,101688.985714286,1,77890,101689
Austria,40,40,103540.9,1,113606,103541
Azerbaijan,31,40,43100.0285714286,1,116659,43100
Bahamas,44,40,116273.857142857,1,251587,116274
Bahrain,48,40,81179.3857142857,1,62901,81179
Bangladesh,50,40,41258.4142857143,1,294036,41258
Barbados,52,40,117299.628571429,1,495061,117300
Belarus,112,40,45467.9142857143,1,125818,45468
Belgium,56,40,98851.1571428571,1,133558,98851
Belize,84,40,66066.3428571429,1,207518,66066
Bermuda,60,40,193248.585714286,1,224374,193249
Bhutan,64,40,57420.0571428571,1,245788,57420
Bolivia,68,40,51368.3285714286,1,552034,51368
Bosnia and Herzegovina,70,40,52757,1,98040,52757
Botswana,72,40,54628.3142857143,1,172946,54628
Bouvet Island,74,40,172439.842857143,1,254320,172440
Brazil,76,40,48731.4428571429,1,200726,48731
Brunei Darussalam,96,40,66655.1142857143,1,195000,66655
Bulgaria,100,40,53416.9571428571,1,109306,53417
Burkina Faso,854,40,71041.1428571429,1,182148,71041
Cambodia,116,40,61569.4857142857,1,716466,61569
Cameroon,120,40,55520.2571428571,1,184470,55520
Canada,124,40,93559.3857142857,1,207862,93559
Chile,152,40,67468.4714285714,1,200208,67468
China,156,40,57553.4857142857,1,926994,57553
Christmas Island,162,40,39858.0857142857,1,45000,39858
Colombia,170,40,39858.0857142857,1,182320,39858
Congo,178,40,146628.571428571,1,260494,146629
Costa Rica,188,40,66833.7571428571,1,17716,66834
Curacao,599,40,95416.2714285714,1,200294,95416
Croatia,191,40,76860.2428571429,1,123840,76860
Cuba,192,40,62060.5571428571,1,223550,62061
Cyprus,196,40,84183.1142857143,1,130634,84183
Czech Republic,203,40,67959.2428571429,1,110424,67959
Denmark,208,40,114173.014285714,1,78260,114173
Djibouti,262,40,133212.914285714,1,131838,133213
Dominica,212,40,85975.9428571429,1,274684,85976
Dominican Republic,214,40,55561.9714285714,1,203390,55562
Ecuador,218,40,52067.3285714286,1,182234,52067
Egypt,818,40,39442.9,1,96234,39443
El Salvador,222,40,58978.4857142857,1,197370,58978
Equatorial Guinea,226,40,91147.8857142857,1,163974,91148
Estonia,233,40,76942.1,1,143200,76942
Ethiopia,231,40,73792.7142857143,1,198918,73793
Fiji,242,40,58673.6571428571,1,140060,58674
Finland,246,40,99087.9714285714,1,95116,99088
France,250,40,99729.3714285714,1,112144,99729
French Polynesia,258,40,123700.771428571,1,1367056,123701
French Southern Territories,260,40,93473.7571428571,1,138000,93474
Gabon,266,40,93473.7571428571,1,140094,93474
Gambia,270,40,42207.4714285714,1,210528,42207
Georgia,268,40,42207.4714285714,1,117820,42207
Germany,276,40,94316.3428571429,1,111026,94316
Ghana,288,40,56625.9,1,115068,56626
Gibraltar,292,40,93333.5571428571,1,125044,93334
Greece,300,40,168310.114285714,1,123840,168310
Guam,316,40,139701.128571429,1,410908,139701
Guatemala,320,40,61303.5714285714,1,184212,61304
Guernsey,831,40,120051.257142857,1,141126,120051
Guinea-Bissau,624,40,71121.6714285714,1,180000,71122
Guyana,328,40,71121.6714285714,1,237876,71122
Haiti,332,40,98086.4285714286,1,26574,98086
Honduras,340,40,58795.1857142857,1,81700,58795
Hong Kong,344,40,113511.814285714,1,164550,113512
Hungary,348,40,60064.4142857143,1,144824,60064
Iceland,352,40,129092.385714286,1,397062,129092
India,356,40,34337.9142857143,1,0,34338
Indonesia,360,40,47499.4714285714,1,545928,47499
Iran,364,40,49878.1285714286,1,83447,49878
Iraq,368,40,52658.8857142857,1,67000,52659
Ireland,372,40,102023.071428571,1,132440,102023
Isle of Man,833,40,96842.9428571429,1,59254,96843
Israel,376,40,113428.8,1,202530,113429
Italy,380,40,91623.5285714286,1,90214,91624
Ivory Coast,225,40,76536.1857142857,1,140982,76536
Jamaica,388,40,66897.9428571429,1,182901,66898
Japan,392,40,113547.828571429,1,128202,113548
Jersey,832,40,121186.871428571,1,138267,121187
Jordan,400,40,69217.9857142857,1,146360,69218
Kazakhstan,398,40,43674.4714285714,1,139480,43674
Kenya,404,40,50942.0571428571,1,89433,50942
Kosovo,383,40,39357.6571428571,1,96087,39358
Kuwait,414,40,72703.3142857143,1,150759,72703
Kyrgyzstan,417,40,37314.7714285714,1,137881,37315
Latvia,428,40,71669.7428571429,1,88695,71670
Lebanon,422,40,97984.8,1,160435,97985
Liberia,430,40,127938.814285714,1,180181,127939
Libyan Arab Jamahiriya,434,40,72809.3428571429,1,120000,72809
Liechtenstein,438,40,137850.642857143,1,118460,137851
Lithuania,440,40,64450.9,1,124085,64451
Luxembourg,442,40,114049.085714286,1,112315,114049
Macao,446,40,94467.2428571429,1,89000,94467
Madagascar,450,40,40625,1,571085,40625
Malawi,454,40,68372.9857142857,1,152676,68373
Malaysia,458,40,48016.9714285714,1,272339,48017
Maldives,462,40,81531.3571428571,1,72880,81531
Malta,470,40,91845.2857142857,1,87116,91845
Mayotte,175,40,114280.671428571,1,394738,114281
Mexico,484,40,50030.8285714286,1,205728,50031
"Moldova, Republic of",498,40,45377.2285714286,1,126064,45377
Monaco,492,40,168620.514285714,1,108035,168621
Mongolia,496,40,49574.0714285714,1,61222,49574
Montenegro,499,40,54832.9857142857,1,123268,54833
Morocco,504,40,45766.8142857143,1,198760,45767
Myanmar,104,40,50682.9142857143,1,170000,50683
Nepal,524,40,35201.5428571429,1,76000,35202
Netherlands,528,40,105076,1,91429,105076
New Caledonia,540,40,137469.942857143,1,70000,137470
New Zealand,554,40,97790.6571428571,1,668667,97791
Nicaragua,558,40,56862.8714285714,1,262063,56863
Niger,562,40,77951.4,1,145940,77951
Nigeria,566,40,45253.5285714286,1,145940,45254
North Macedonia,807,40,45683.7714285714,1,168695,45684
Norway,578,40,131272.471428571,1,126518,131272
Oman,512,40,68394.7285714286,1,47220,68395
Pakistan,586,40,31664.0571428571,1,49000,31664
Palau,585,40,67103.7571428571,1,18999,67104
"Palestinian Territory, Occupied",275,40,73076.1428571429,1,163163,73076
Panama,591,40,72163.2857142857,1,187795,72163
Papua New Guinea,598,40,111528.942857143,1,831685,111529
Paraguay,600,40,42373.8285714286,1,246961,42374
Peru,604,40,43062.1285714286,1,18595,43062
Philippines,608,40,54516.8571428571,1,508026,54517
Poland,616,40,61743.8142857143,1,121809,61744
Portugal,620,40,65573.4285714286,1,112315,65573
Puerto Rico,630,40,92224,1,163779,92224
Qatar,634,40,88726.9428571429,1,38131,88727
Republic Of Congo,242,40,117849.185714286,1,173001,117849
Romania,642,40,51463.9857142857,1,109809,51464
Russia,643,40,54102.4142857143,1,112871,54102
Rwanda,646,40,46350.6571428572,1,129426,46351
"Saint Helena, Ascension and Tristan da Cunha",654,40,88400.1714285714,1,40000,88400
Saint Vincent and the Grenadines,670,40,86519.0857142857,1,257418,86519
San Marino,674,40,91372.0428571429,1,417250,91372
Saudi Arabia,682,40,91372.0428571429,1,136931,91372
Senegal,686,40,74000.1,1,280528,74000
Serbia,688,40,51974.4285714286,1,124094,51974
Seychelles,690,40,91518.1571428571,1,179124,91518
Singapore,702,40,100987.428571429,1,221805,100987
Slovakia,703,40,66785.9142857143,1,89000,66786
Somalia,706,40,47724.4714285714,1,120000,47724
South Africa,710,40,62417.5,1,200394,62418
South Korea,82,40,103650.314285714,1,279659,103650
Spain,724,40,75037.2857142857,1,112315,75037
Sri Lanka,144,40,38453.9142857143,1,27816,38454
Sudan,736,40,57585.5857142857,1,75000,57586
Suriname,740,40,67945.6,1,269876,67946
Sweden,752,40,99240.2285714286,1,100479,99240
Switzerland,756,40,166236.3,1,109157,166236
Syrian Arab Republic,760,40,38370.7142857143,1,117600,38371
Taiwan,158,40,85650.6714285714,1,261890,85651
Tajikistan,762,40,41477.3142857143,1,80000,41477
"Tanzania, United Republic of",834,40,49213.7285714286,1,139656,49214
Thailand,764,40,58088,1,203573,58088
Timor-Leste,626,40,79132.4142857143,1,120000,79132
Trinidad and Tobago,780,40,73458.3857142857,1,315379,73458
Tunisia,788,40,38057.8571428571,1,140202,38058
Turkey,792,40,43314.3857142857,1,124075,43314
Turkmenistan,795,40,186147.742857143,1,78000,186148
Uganda,800,40,50257,1,112334,50257
Ukraine,804,40,44153.3571428571,1,112315,44153
United Arab Emirates,784,40,88401.2857142857,1,337871,88401
United Kingdom,826,40,93433.1714285714,1,108817,93433
United States Of America,840,40,97604.8714285714,1,246961,97605
Uruguay,858,40,70431.6285714286,1,130220,70432
Uzbekistan,860,40,40207.7571428571,1,168755,40208
Vanuatu,548,40,107605.942857143,1,40000,107606
Venezuela,862,40,53472.5714285714,1,272598,53473
Vietnam,704,40,46664.2142857143,1,198775,46664
Yemen,887,40,71159.1571428571,1,0,71159
Zambia,894,40,50034.8142857143,1,144491,50035
Zimbabwe,716,40,62239.3142857143,1,195599,62239
Afghanistan,4,800,862070.285714286,2,39400,862070
Aland Islands,248,20,51312.8642857143,2,418010,51313
Albania,8,20,24541.0642857143,2,125201,24541
Algeria,12,20,19638.9214285714,2,101874,19639
Andorra,20,20,42505.7,2,206880,42506
Angola,24,20,51143.9285714286,2,111254,51144
Argentina,32,20,23290.3785714286,2,278260,23290
Armenia,51,20,24408.8857142857,2,97962,24409
Aruba,533,20,53889.45,2,16820,53889
Australia,36,20,50844.4928571428,2,62890,50844
Austria,40,20,51770.45,2,98606,51770
Azerbaijan,31,20,21550.0142857143,2,101659,21550
Bahamas,44,20,58136.9285714286,2,236587,58137
Bahrain,48,20,40589.6928571429,2,57901,40590
Bangladesh,50,20,20629.2071428571,2,179036,20629
Barbados,52,20,58649.8142857143,2,180061,58650
Belarus,112,20,22733.9571428571,2,110818,22734
Belgium,56,20,49425.5785714286,2,118558,49426
Belize,84,20,33033.1714285714,2,142518,33033
Bermuda,60,20,96624.2928571429,2,109374,96624
Bhutan,64,20,28710.0285714286,2,130788,28710
Bolivia,68,20,25684.1642857143,2,337034,25684
Bosnia and Herzegovina,70,20,26378.5,2,83040,26379
Botswana,72,20,27314.1571428571,2,157946,27314
Bouvet Island,74,20,86219.9214285714,2,239320,86220
Brazil,76,20,24365.7214285714,2,185726,24366
Brunei Darussalam,96,20,33327.5571428571,2,180000,33328
Bulgaria,100,20,26708.4785714286,2,94306,26708
Burkina Faso,854,20,35520.5714285714,2,167148,35521
Cambodia,116,20,30784.7428571429,2,701466,30785
Cameroon,120,20,27760.1285714286,2,169470,27760
Canada,124,20,46779.6928571429,2,192862,46780
Chile,152,20,33734.2357142857,2,185208,33734
China,156,20,28776.7428571429,2,911994,28777
Christmas Island,162,20,19929.0428571429,2,30000,19929
Colombia,170,20,19929.0428571429,2,167320,19929
Congo,178,20,73314.2857142857,2,245494,73314
Costa Rica,188,20,33416.8785714286,2,2716,33417
Curacao,599,20,47708.1357142857,2,185294,47708
Croatia,191,20,38430.1214285714,2,108840,38430
Cuba,192,20,31030.2785714286,2,208550,31030
Cyprus,196,20,42091.5571428571,2,115634,42092
Czech Republic,203,20,33979.6214285714,2,95424,33980
Denmark,208,20,57086.5071428571,2,63260,57087
Djibouti,262,20,66606.4571428571,2,116838,66606
Dominica,212,20,42987.9714285714,2,259684,42988
Dominican Republic,214,20,27780.9857142857,2,188390,27781
Ecuador,218,20,26033.6642857143,2,167234,26034
Egypt,818,20,19721.45,2,81234,19721
El Salvador,222,20,29489.2428571429,2,182370,29489
Equatorial Guinea,226,20,45573.9428571429,2,148974,45574
Estonia,233,20,38471.05,2,128200,38471
Ethiopia,231,20,36896.3571428571,2,183918,36896
Fiji,242,20,29336.8285714286,2,125060,29337
Finland,246,20,49543.9857142857,2,80116,49544
France,250,20,49864.6857142857,2,97144,49865
French Polynesia,258,20,61850.3857142857,2,1352056,61850
French Southern Territories,260,20,46736.8785714286,2,123000,46737
Gabon,266,20,46736.8785714286,2,125094,46737
Gambia,270,20,21103.7357142857,2,195528,21104
Georgia,268,20,21103.7357142857,2,102820,21104
Germany,276,20,47158.1714285714,2,96026,47158
Ghana,288,20,28312.95,2,100068,28313
Gibraltar,292,20,46666.7785714286,2,110044,46667
Greece,300,20,84155.0571428571,2,108840,84155
Guam,316,20,69850.5642857143,2,395908,69851
Guatemala,320,20,30651.7857142857,2,169212,30652
Guernsey,831,20,60025.6285714286,2,126126,60026
Guinea-Bissau,624,20,35560.8357142857,2,165000,35561
Guyana,328,20,35560.8357142857,2,222876,35561
Haiti,332,20,49043.2142857143,2,11574,49043
Honduras,340,20,29397.5928571429,2,66700,29398
Hong Kong,344,20,56755.9071428572,2,149550,56756
Hungary,348,20,30032.2071428571,2,129824,30032
Iceland,352,20,64546.1928571429,2,382062,64546
India,356,20,17168.9571428571,2,-15000,17169
Indonesia,360,20,23749.7357142857,2,530928,23750
Iran,364,20,24939.0642857143,2,68447,24939
Iraq,368,20,26329.4428571429,2,52000,26329
Ireland,372,20,51011.5357142857,2,117440,51012
Isle of Man,833,20,48421.4714285714,2,44254,48421
Israel,376,20,56714.4,2,187530,56714
Italy,380,20,45811.7642857143,2,75214,45812
Ivory Coast,225,20,38268.0928571429,2,125982,38268
Jamaica,388,20,33448.9714285714,2,167901,33449
Japan,392,20,56773.9142857143,2,113202,56774
Jersey,832,20,60593.4357142857,2,123267,60593
Jordan,400,20,34608.9928571429,2,131360,34609
Kazakhstan,398,20,21837.2357142857,2,124480,21837
Kenya,404,20,25471.0285714286,2,74433,25471
Kosovo,383,20,19678.8285714286,2,81087,19679
Kuwait,414,20,36351.6571428571,2,135759,36352
Kyrgyzstan,417,20,18657.3857142857,2,122881,18657
Latvia,428,20,35834.8714285714,2,73695,35835
Lebanon,422,20,48992.4,2,145435,48992
Liberia,430,20,63969.4071428572,2,165181,63969
Libyan Arab Jamahiriya,434,20,36404.6714285714,2,105000,36405
Liechtenstein,438,20,68925.3214285714,2,103460,68925
Lithuania,440,20,32225.45,2,109085,32225
Luxembourg,442,20,57024.5428571429,2,97315,57025
Macao,446,20,47233.6214285714,2,74000,47234
Madagascar,450,20,20312.5,2,556085,20313
Malawi,454,20,34186.4928571429,2,137676,34186
Malaysia,458,20,24008.4857142857,2,257339,24008
Maldives,462,20,40765.6785714286,2,57880,40766
Malta,470,20,45922.6428571429,2,72116,45923
Mayotte,175,20,57140.3357142857,2,379738,57140
Mexico,484,20,25015.4142857143,2,190728,25015
"Moldova, Republic of",498,20,22688.6142857143,2,111064,22689
Monaco,492,20,84310.2571428571,2,93035,84310
Mongolia,496,20,24787.0357142857,2,46222,24787
Montenegro,499,20,27416.4928571429,2,108268,27416
Morocco,504,20,22883.4071428571,2,183760,22883
Myanmar,104,20,25341.4571428571,2,155000,25341
Nepal,524,20,17600.7714285714,2,61000,17601
Netherlands,528,20,52538,2,76429,52538
New Caledonia,540,20,68734.9714285714,2,55000,68735
New Zealand,554,20,48895.3285714286,2,653667,48895
Nicaragua,558,20,28431.4357142857,2,247063,28431
Niger,562,20,38975.7,2,130940,38976
Nigeria,566,20,22626.7642857143,2,130940,22627
North Macedonia,807,20,22841.8857142857,2,153695,22842
Norway,578,20,65636.2357142857,2,111518,65636
Oman,512,20,34197.3642857143,2,32220,34197
Pakistan,586,20,15832.0285714286,2,34000,15832
Palau,585,20,33551.8785714286,2,3999,33552
"Palestinian Territory, Occupied",275,20,36538.0714285714,2,148163,36538
Panama,591,20,36081.6428571429,2,172795,36082
Papua New Guinea,598,20,55764.4714285714,2,816685,55764
Paraguay,600,20,21186.9142857143,2,231961,21187
Peru,604,20,21531.0642857143,2,3595,21531
Philippines,608,20,27258.4285714286,2,493026,27258
Poland,616,20,30871.9071428571,2,106809,30872
Portugal,620,20,32786.7142857143,2,97315,32787
Puerto Rico,630,20,46112,2,148779,46112
Qatar,634,20,44363.4714285714,2,23131,44363
Republic Of Congo,242,20,58924.5928571429,2,158001,58925
Romania,642,20,25731.9928571429,2,94809,25732
Russia,643,20,27051.2071428571,2,97871,27051
Rwanda,646,20,23175.3285714286,2,114426,23175
"Saint Helena, Ascension and Tristan da Cunha",654,20,44200.0857142857,2,25000,44200
Saint Vincent and the Grenadines,670,20,43259.5428571429,2,242418,43260
San Marino,674,20,45686.0214285714,2,402250,45686
Saudi Arabia,682,20,45686.0214285714,2,121931,45686
Senegal,686,20,37000.05,2,265528,37000
Serbia,688,20,25987.2142857143,2,109094,25987
Seychelles,690,20,45759.0785714286,2,164124,45759
Singapore,702,20,50493.7142857143,2,206805,50494
Slovakia,703,20,33392.9571428571,2,74000,33393
Somalia,706,20,23862.2357142857,2,105000,23862
South Africa,710,20,31208.75,2,185394,31209
South Korea,82,20,51825.1571428571,2,264659,51825
Spain,724,20,37518.6428571429,2,97315,37519
Sri Lanka,144,20,19226.9571428571,2,12816,19227
Sudan,736,20,28792.7928571429,2,60000,28793
Suriname,740,20,33972.8,2,254876,33973
Sweden,752,20,49620.1142857143,2,85479,49620
Switzerland,756,20,83118.15,2,94157,83118
Syrian Arab Republic,760,20,19185.3571428571,2,102600,19185
Taiwan,158,20,42825.3357142857,2,246890,42825
Tajikistan,762,20,20738.6571428571,2,65000,20739
"Tanzania, United Republic of",834,20,24606.8642857143,2,124656,24607
Thailand,764,20,29044,2,188573,29044
Timor-Leste,626,20,39566.2071428571,2,105000,39566
Trinidad and Tobago,780,20,36729.1928571429,2,300379,36729
Tunisia,788,20,19028.9285714286,2,125202,19029
Turkey,792,20,21657.1928571429,2,109075,21657
Turkmenistan,795,20,93073.8714285714,2,63000,93074
Uganda,800,20,25128.5,2,97334,25129
Ukraine,804,20,22076.6785714286,2,97315,22077
United Arab Emirates,784,20,44200.6428571429,2,322871,44201
United Kingdom,826,20,46716.5857142857,2,93817,46717
United States Of America,840,20,48802.4357142857,2,231961,48802
Uruguay,858,20,35215.8142857143,2,115220,35216
Uzbekistan,860,20,20103.8785714286,2,153755,20104
Vanuatu,548,20,53802.9714285714,2,25000,53803
Venezuela,862,20,26736.2857142857,2,257598,26736
Vietnam,704,20,23332.1071428571,2,183775,23332
Yemen,887,20,35579.5785714286,2,0,35580
Zambia,894,20,25017.4071428571,2,129491,25017
Zimbabwe,716,20,31119.6571428571,2,180599,31120
